,URL,ingredient
8,https://www.allrecipes.com/recipe/26819/hot-artichoke-and-spinach-dip-ii/,"1 (14 ounce) can artichoke hearts, drained and chopped"
9,https://www.allrecipes.com/recipe/26819/hot-artichoke-and-spinach-dip-ii/,"1/2 cup frozen chopped spinach, thawed and drained"
10,https://www.allrecipes.com/recipe/26819/hot-artichoke-and-spinach-dip-ii/,1/4 cup shredded mozzarella cheese
0,https://www.allrecipes.com/recipe/20876/crustless-spinach-quiche/,1 tablespoon vegetable oil
1,https://www.allrecipes.com/recipe/20876/crustless-spinach-quiche/,"1 onion, chopped"
2,https://www.allrecipes.com/recipe/20876/crustless-spinach-quiche/,"1 (10 ounce) package frozen chopped spinach, thawed and drained"
3,https://www.allrecipes.com/recipe/20876/crustless-spinach-quiche/,"5 eggs, beaten"
4,https://www.allrecipes.com/recipe/20876/crustless-spinach-quiche/,3 cups shredded Muenster cheese
5,https://www.allrecipes.com/recipe/20876/crustless-spinach-quiche/,1/4 teaspoon salt
6,https://www.allrecipes.com/recipe/20876/crustless-spinach-quiche/,1/8 teaspoon ground black pepper
0,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,1 tablespoon vegetable oil
1,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,"1 onion, chopped"
2,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,"4 cloves garlic, minced"
3,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,"6 cups canned kidney beans, drained"
4,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,2 cups water
5,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,3 tablespoons chili powder
6,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,4 teaspoons prepared mustard
7,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,2 teaspoons ground cumin
8,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,"1 pinch cayenne pepper, or to taste"
9,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,3 tablespoons soy sauce
10,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,4 cups mashed cooked sweet potatoes
11,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,"12 (10 inch) flour tortillas, warmed"
12,https://www.allrecipes.com/recipe/13954/addictive-sweet-potato-burritos/,8 ounces shredded Cheddar cheese
0,https://www.allrecipes.com/recipe/13978/lentil-soup/,"1 onion, chopped"
1,https://www.allrecipes.com/recipe/13978/lentil-soup/,1/4 cup olive oil
2,https://www.allrecipes.com/recipe/13978/lentil-soup/,"2 carrots, diced"
3,https://www.allrecipes.com/recipe/13978/lentil-soup/,"2 stalks celery, chopped"
4,https://www.allrecipes.com/recipe/13978/lentil-soup/,"2 cloves garlic, minced"
5,https://www.allrecipes.com/recipe/13978/lentil-soup/,1 teaspoon dried oregano
6,https://www.allrecipes.com/recipe/13978/lentil-soup/,1 bay leaf
7,https://www.allrecipes.com/recipe/13978/lentil-soup/,1 teaspoon dried basil
8,https://www.allrecipes.com/recipe/13978/lentil-soup/,1 (14.5 ounce) can crushed tomatoes
9,https://www.allrecipes.com/recipe/13978/lentil-soup/,2 cups dry lentils
10,https://www.allrecipes.com/recipe/13978/lentil-soup/,8 cups water
11,https://www.allrecipes.com/recipe/13978/lentil-soup/,"1/2 cup spinach, rinsed and thinly sliced"
12,https://www.allrecipes.com/recipe/13978/lentil-soup/,2 tablespoons vinegar
13,https://www.allrecipes.com/recipe/13978/lentil-soup/,salt to taste
14,https://www.allrecipes.com/recipe/13978/lentil-soup/,ground black pepper to taste
0,https://www.allrecipes.com/recipe/9111/cranberry-sauce/,12 ounces cranberries
1,https://www.allrecipes.com/recipe/9111/cranberry-sauce/,1 cup white sugar
2,https://www.allrecipes.com/recipe/9111/cranberry-sauce/,1 cup orange juice
0,https://www.allrecipes.com/recipe/16664/spinach-quiche/,1/2 cup butter
1,https://www.allrecipes.com/recipe/16664/spinach-quiche/,"3 cloves garlic, chopped"
2,https://www.allrecipes.com/recipe/16664/spinach-quiche/,"1 small onion, chopped"
3,https://www.allrecipes.com/recipe/16664/spinach-quiche/,"1 (10 ounce) package frozen chopped spinach, thawed and drained"
4,https://www.allrecipes.com/recipe/16664/spinach-quiche/,"1 (4.5 ounce) can mushrooms, drained"
5,https://www.allrecipes.com/recipe/16664/spinach-quiche/,"1 (6 ounce) package herb and garlic feta, crumbled"
6,https://www.allrecipes.com/recipe/16664/spinach-quiche/,1 (8 ounce) package shredded Cheddar cheese
7,https://www.allrecipes.com/recipe/16664/spinach-quiche/,salt and pepper to taste
8,https://www.allrecipes.com/recipe/16664/spinach-quiche/,1 (9 inch) unbaked deep dish pie crust
9,https://www.allrecipes.com/recipe/16664/spinach-quiche/,"4 eggs, beaten"
10,https://www.allrecipes.com/recipe/16664/spinach-quiche/,1 cup milk
11,https://www.allrecipes.com/recipe/16664/spinach-quiche/,salt and pepper to taste
0,https://www.allrecipes.com/recipe/59671/baked-asparagus-with-balsamic-butter-sauce/,"1 pound fresh asparagus, trimmed"
1,https://www.allrecipes.com/recipe/59671/baked-asparagus-with-balsamic-butter-sauce/,cooking spray
2,https://www.allrecipes.com/recipe/59671/baked-asparagus-with-balsamic-butter-sauce/,salt and pepper to taste
3,https://www.allrecipes.com/recipe/59671/baked-asparagus-with-balsamic-butter-sauce/,2 tablespoons butter
4,https://www.allrecipes.com/recipe/59671/baked-asparagus-with-balsamic-butter-sauce/,1 tablespoon soy sauce
5,https://www.allrecipes.com/recipe/59671/baked-asparagus-with-balsamic-butter-sauce/,1 teaspoon balsamic vinegar
0,https://www.allrecipes.com/recipe/70312/refried-beans-without-the-refry/,"1 onion, peeled and halved"
1,https://www.allrecipes.com/recipe/70312/refried-beans-without-the-refry/,"3 cups dry pinto beans, rinsed"
2,https://www.allrecipes.com/recipe/70312/refried-beans-without-the-refry/,"1/2 fresh jalapeno pepper, seeded and chopped"
3,https://www.allrecipes.com/recipe/70312/refried-beans-without-the-refry/,2 tablespoons minced garlic
4,https://www.allrecipes.com/recipe/70312/refried-beans-without-the-refry/,5 teaspoons salt
5,https://www.allrecipes.com/recipe/70312/refried-beans-without-the-refry/,1 3/4 teaspoons fresh ground black pepper
6,https://www.allrecipes.com/recipe/70312/refried-beans-without-the-refry/,"1/8 teaspoon ground cumin, optional"
7,https://www.allrecipes.com/recipe/70312/refried-beans-without-the-refry/,9 cups water
0,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,4 cups uncooked elbow macaroni
1,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,1 cup mayonnaise
2,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,1/4 cup distilled white vinegar
3,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,2/3 cup white sugar
4,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,2 1/2 tablespoons prepared yellow mustard
5,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,1 1/2 teaspoons salt
6,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,1/2 teaspoon ground black pepper
7,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,"1 large onion, chopped"
8,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,"2 stalks celery, chopped"
9,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,"1 green bell pepper, seeded and chopped"
10,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,1/4 cup grated carrot (optional)
11,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,2 tablespoons chopped pimento peppers (optional)
0,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,"1 (15 ounce) can black beans, rinsed and drained"
1,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,"1 (15 ounce) can kidney beans, drained"
2,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,"1 (15 ounce) can cannellini beans, drained and rinsed"
3,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,"1 green bell pepper, chopped"
4,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,"1 red bell pepper, chopped"
5,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1 (10 ounce) package frozen corn kernels
6,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,"1 red onion, chopped"
7,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1/2 cup olive oil
8,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1/2 cup red wine vinegar
9,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,2 tablespoons fresh lime juice
10,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1 tablespoon lemon juice
11,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,2 tablespoons white sugar
12,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1 tablespoon salt
13,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1 clove crushed garlic
14,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1/4 cup chopped fresh cilantro
15,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1/2 tablespoon ground cumin
16,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1/2 tablespoon ground black pepper
17,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1 dash hot pepper sauce
18,https://www.allrecipes.com/recipe/14169/mexican-bean-salad/,1/2 teaspoon chili powder
0,https://www.allrecipes.com/recipe/13941/zucchini-patties/,2 cups grated zucchini
1,https://www.allrecipes.com/recipe/13941/zucchini-patties/,"2 eggs, beaten"
2,https://www.allrecipes.com/recipe/13941/zucchini-patties/,1/4 cup chopped onion
3,https://www.allrecipes.com/recipe/13941/zucchini-patties/,1/2 cup all-purpose flour
4,https://www.allrecipes.com/recipe/13941/zucchini-patties/,1/2 cup grated Parmesan cheese
5,https://www.allrecipes.com/recipe/13941/zucchini-patties/,1/2 cup shredded mozzarella cheese
6,https://www.allrecipes.com/recipe/13941/zucchini-patties/,salt to taste
7,https://www.allrecipes.com/recipe/13941/zucchini-patties/,2 tablespoons vegetable oil
0,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,"1 small butternut squash, cubed"
1,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,"2 red bell peppers, seeded and diced"
2,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,"1 sweet potato, peeled and cubed"
3,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,"3 Yukon Gold potatoes, cubed"
4,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,"1 red onion, quartered"
5,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,1 tablespoon chopped fresh thyme
6,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,2 tablespoons chopped fresh rosemary
7,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,1/4 cup olive oil
8,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,2 tablespoons balsamic vinegar
9,https://www.allrecipes.com/recipe/9377/roasted-vegetables/,salt and freshly ground black pepper
0,https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,8 ounces uncooked elbow macaroni
1,https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,2 cups shredded sharp Cheddar cheese
2,https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,1/2 cup grated Parmesan cheese
3,https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,3 cups milk
4,https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,1/4 cup butter
5,https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,2 1/2 tablespoons all-purpose flour
6,https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,2 tablespoons butter
7,https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,1/2 cup bread crumbs
8,https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/,1 pinch paprika
0,https://www.allrecipes.com/recipe/14830/hummus-iii/,"2 cups canned garbanzo beans, drained"
1,https://www.allrecipes.com/recipe/14830/hummus-iii/,1/3 cup tahini
2,https://www.allrecipes.com/recipe/14830/hummus-iii/,1/4 cup lemon juice
3,https://www.allrecipes.com/recipe/14830/hummus-iii/,1 teaspoon salt
4,https://www.allrecipes.com/recipe/14830/hummus-iii/,"2 cloves garlic, halved"
5,https://www.allrecipes.com/recipe/14830/hummus-iii/,1 tablespoon olive oil
6,https://www.allrecipes.com/recipe/14830/hummus-iii/,1 pinch paprika
7,https://www.allrecipes.com/recipe/14830/hummus-iii/,1 teaspoon minced fresh parsley
0,https://www.allrecipes.com/recipe/13948/spaghetti-squash-i/,"1 spaghetti squash, halved lengthwise and seeded"
1,https://www.allrecipes.com/recipe/13948/spaghetti-squash-i/,2 tablespoons vegetable oil
2,https://www.allrecipes.com/recipe/13948/spaghetti-squash-i/,"1 onion, chopped"
3,https://www.allrecipes.com/recipe/13948/spaghetti-squash-i/,"1 clove garlic, minced"
4,https://www.allrecipes.com/recipe/13948/spaghetti-squash-i/,1 1/2 cups chopped tomatoes
5,https://www.allrecipes.com/recipe/13948/spaghetti-squash-i/,3/4 cup crumbled feta cheese
6,https://www.allrecipes.com/recipe/13948/spaghetti-squash-i/,3 tablespoons sliced black olives
7,https://www.allrecipes.com/recipe/13948/spaghetti-squash-i/,2 tablespoons chopped fresh basil
0,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,2 (10 inch) flour tortillas
1,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,2 tablespoons vegetable oil
2,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,"1 small onion, chopped"
3,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,"1/2 red bell pepper, chopped"
4,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,1 teaspoon minced garlic
5,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,"1 (15 ounce) can black beans, rinsed and drained"
6,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,1 teaspoon minced jalapeno peppers
7,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,3 ounces cream cheese
8,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,1/2 teaspoon salt
9,https://www.allrecipes.com/recipe/14041/delicious-black-bean-burritos/,2 tablespoons chopped fresh cilantro
0,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,4 cups sliced yellow squash
1,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,1/2 cup chopped onion
2,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,"35 buttery round crackers, crushed"
3,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,1 cup shredded Cheddar cheese
4,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,"2 eggs, beaten"
5,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,3/4 cup milk
6,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,"1/4 cup butter, melted"
7,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,1 teaspoon salt
8,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,ground black pepper to taste
9,https://www.allrecipes.com/recipe/18045/yellow-squash-casserole/,2 tablespoons butter
0,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,2 (14.5 ounce) cans stewed tomatoes
1,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,1 (6 ounce) can tomato paste
2,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,4 tablespoons chopped fresh parsley
3,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,"1 clove garlic, minced"
4,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,1 teaspoon dried oregano
5,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,1 teaspoon salt
6,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,1/4 teaspoon ground black pepper
7,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,6 tablespoons olive oil
8,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,1/3 cup finely diced onion
9,https://www.allrecipes.com/recipe/11966/best-marinara-sauce-yet/,1/2 cup white wine
0,https://www.allrecipes.com/recipe/14132/black-bean-and-salsa-soup/,"2 (15 ounce) cans black beans, drained and rinsed"
1,https://www.allrecipes.com/recipe/14132/black-bean-and-salsa-soup/,1 1/2 cups vegetable broth
2,https://www.allrecipes.com/recipe/14132/black-bean-and-salsa-soup/,1 cup chunky salsa
3,https://www.allrecipes.com/recipe/14132/black-bean-and-salsa-soup/,1 teaspoon ground cumin
4,https://www.allrecipes.com/recipe/14132/black-bean-and-salsa-soup/,4 tablespoons sour cream
5,https://www.allrecipes.com/recipe/14132/black-bean-and-salsa-soup/,2 tablespoons thinly sliced green onion
0,https://www.allrecipes.com/recipe/21391/garlic-mashed-potatoes-secret-recipe/,"50 pounds unpeeled red potatoes, quartered"
1,https://www.allrecipes.com/recipe/21391/garlic-mashed-potatoes-secret-recipe/,"8 pounds butter, room temperature"
2,https://www.allrecipes.com/recipe/21391/garlic-mashed-potatoes-secret-recipe/,"3 pounds Romano cheese, grated"
3,https://www.allrecipes.com/recipe/21391/garlic-mashed-potatoes-secret-recipe/,3 cups chopped garlic
4,https://www.allrecipes.com/recipe/21391/garlic-mashed-potatoes-secret-recipe/,1/2 cup salt
5,https://www.allrecipes.com/recipe/21391/garlic-mashed-potatoes-secret-recipe/,1/2 cup dried oregano
0,https://www.allrecipes.com/recipe/18293/honey-roasted-red-potatoes/,"1 pound red potatoes, quartered"
1,https://www.allrecipes.com/recipe/18293/honey-roasted-red-potatoes/,2 tablespoons diced onion
2,https://www.allrecipes.com/recipe/18293/honey-roasted-red-potatoes/,"2 tablespoons butter, melted"
3,https://www.allrecipes.com/recipe/18293/honey-roasted-red-potatoes/,1 tablespoon honey
4,https://www.allrecipes.com/recipe/18293/honey-roasted-red-potatoes/,1 teaspoon dry mustard
5,https://www.allrecipes.com/recipe/18293/honey-roasted-red-potatoes/,1 pinch salt
6,https://www.allrecipes.com/recipe/18293/honey-roasted-red-potatoes/,1 pinch ground black pepper
0,https://www.allrecipes.com/recipe/72508/the-best-vegetarian-chili-in-the-world/,1 tablespoon olive oil
1,https://www.allrecipes.com/recipe/72508/the-best-vegetarian-chili-in-the-world/,"1/2 medium onion, chopped"
